PERMNO,date,TICKER,COMNAM,PRC,SHROUT,Market Cap
13600,12/31/2020,QLYS,QUALYS INC,121.87,39017,4755001.79
13601,12/31/2020,BGH,BARINGS GLOBAL SH DUR HI YLD FD,15.09,20058,302675.22
13604,12/31/2020,BERY,BERRY GLOBAL GROUP INC,56.19,133500,7501365
13606,12/31/2020,RAVI,FLEXSHARES TRUST,76.27,5875,448086.25
13607,12/31/2020,QMN,INDEXIQ E T F TRUST,27.2154,600,16329.24
13608,12/31/2020,IXUS,ISHARES TRUST,67.19,374800,25182812
13609,12/31/2020,IEFA,ISHARES TRUST,69.09,1211400,83695626
13610,12/31/2020,OLN,OLIN CORP,24.56,157862,3877090.72
13612,12/31/2020,ISTB,ISHARES TRUST,51.64,91300,4714732
13613,12/31/2020,IEMG,ISHARES INC,62.04,1106400,68641056
13615,12/31/2020,CAPL,CROSSAMERICA PARTNERS LP,17.17,37868,650193.56
13618,12/31/2020,MPLX,M P L X L P,21.65,1040169,22519658.85
13620,12/31/2020,SPHD,INVESCO E T F TRUST II,37.58,67510,2537025.8
13621,12/31/2020,PBYI,PUMA BIOTECHNOLOGY INC,10.26,39762,407958.12
13622,12/31/2020,RLGY,REALOGY HOLDINGS CORP,13.12,115457,1514795.84
13623,12/31/2020,VLU,SPDR SERIES TRUST,121.2901,270,32748.327
13624,12/31/2020,MMTM,SPDR SERIES TRUST,162.09,525,85097.25
13625,12/31/2020,SSTK,SHUTTERSTOCK INC,71.7,36223,2597189.1
13626,12/31/2020,EDI,STONE HARBOR EMRG MTS TOT INC FD,9.11,9797,89250.67
13628,12/31/2020,WDAY,WORKDAY INC,239.61,180000,43129800
13634,12/31/2020,AMBA,AMBARELLA INC,91.82,35172,3229493.04
13641,12/31/2020,FANG,DIAMONDBACK ENERGY INC,48.4,157850,7639940
13643,12/31/2020,ICPT,INTERCEPT PHARMACEUTICALS INC,24.7,32992,814902.4
13648,12/31/2020,APEN,APOLLO ENDOSURGERY INC,3.4,25784,87665.6
13650,12/31/2020,MRCC,MONROE CAPITAL CORP,8.03,21304,171071.12
13652,12/31/2020,RGLS,REGULUS THERAPEUTICS INC,1.35,65916,88986.6
13657,12/31/2020,VTIP,VANGUARD MALVERN FUNDS,51.1,196956,10064451.6
13679,12/31/2020,ARDC,ARES DYNAMIC CREDIT ALLOC FD INC,14.29,22915,327455.35
13680,12/31/2020,LND,BRASILAGRO BRAZIL AGR REAL ES CO,5,10481,52405
13681,12/31/2020,DKL,DELEK LOGISTICS PARTNERS L P,32,43433,1389856
13684,12/31/2020,SILJ,E T F MANAGERS TRUST,16.31,41000,668710
13685,12/31/2020,FEI,FIRST TRUST MLP & ENERGY INC FD,5.81,47007,273110.67
13686,12/31/2020,SNLN,HIGHLAND FUNDS I,16.02,3300,52866
13687,12/31/2020,RH,R H,447.51999,20401,9129855.316
13688,12/31/2020,PCG,P G & E CORP,12.46,1984566,24727692.36
13692,12/31/2020,SCM,STELLUS CAPITAL INVESTMENT CORP,10.88,19486,212007.68
13693,12/31/2020,ATOS,ATOSSA THERAPEUTICS INC,0.95,10493,9968.35
13694,12/31/2020,CHMG,CHEMUNG FINANCIAL CORP,33.95,4657,158105.15
13698,12/31/2020,OFS,O F S CAPITAL CORP,7.15,13406,95852.9
13700,12/31/2020,WHLR,WHEELER REAL ESTATE INV TR INC,2.77,9703,26877.31
13701,12/31/2020,YY,JOYY INC,79.98,56029,4481199.42
13704,12/31/2020,NEO,NEOGENOMICS INC,53.84,111030,5977855.2
13706,12/31/2020,PRTA,PROTHENA CORP PLC,12.01,39921,479451.21
13707,12/31/2020,RDHL,REDHILL BIOPHARMA LTD,8.08,37448,302579.84
13712,12/31/2020,UIHC,UNITED INSURANCE HOLDINGS CORP,5.72,43080,246417.6
13714,12/31/2020,WHF,WHITEHORSE FINANCE INC,13.61,20546,279631.06
13721,12/31/2020,ABBV,ABBVIE INC,107.15,1765474,189170539.1
13723,12/31/2020,RESI,FRONT YARD RESIDENTIAL CORP,16.2,58747,951701.4
13724,12/31/2020,QDEF,FLEXSHARES TRUST,47.92,9500,455240
13727,12/31/2020,QDYN,FLEXSHARES TRUST,51,300,15300
13728,12/31/2020,QDF,FLEXSHARES TRUST,49.44,28850,1426344
13729,12/31/2020,NID,NUVEEN INTER DURAT MUNI TERM FD,13.88,46910,651110.8
13730,12/31/2020,PBF,P B F ENERGY INC,7.1,120128,852908.8
13731,12/31/2020,PHDG,INVESCO ACTIVELY MANAGED ETF TR,33.07,3950,130626.5
13732,12/31/2020,GHY,P G I M GLOBAL HIGH YIELD FD INC,14.53,40924,594625.72
13737,12/31/2020,SPPP,SPROTT PHYSICAL PLATN & PALLA TR,17.82,6531,116382.42
13738,12/31/2020,WES,WESTERN MIDSTREAM PARTNERS L P,13.82,416196,5751828.72
13739,12/31/2020,BFAM,BRIGHT HORIZONS FAM SOL INC NEW,172.99001,60564,10476966.97
13743,12/31/2020,VTOL,BRISTOW GROUP INC,26.32,29711,781993.52
13746,12/31/2020,PCI,PIMCO DYNAMIC CR & MORT INC FD,21.2,145961,3094373.2
13748,12/31/2020,TPH,TRI POINTE GROUP INC,17.25,126825,2187731.25
13749,12/31/2020,USAC,U S A COMPRESSION PARTNERS LP,13.6,96904,1317894.4
13750,12/31/2020,ACST,ACASTI PHARMA INC,0.325,96893,31490.225
13751,12/31/2020,KBSF,KBS FASHION GROUP LTD,2.94,2591,7617.54
13752,12/31/2020,CONE,CYRUSONE INC,73.15,120423,8808942.45
13755,12/31/2020,HGEN,HUMANIGEN INC,17.5,51617,903297.5
13756,12/31/2020,LAND,GLADSTONE LAND CORP,14.64,24102,352853.28
13757,12/31/2020,FWONA,LIBERTY MEDIA CORP 3RD NEW,37.99,25836,981509.64
13760,12/31/2020,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,25.43,315636,8026623.48
13763,12/31/2020,AGI,ALAMOS GOLD INC NEW,8.75,392728,3436370
