,Unnamed: 0,disclosure_year,disclosure_date,transaction_date,owner,asset_description,type_detailed,amount,representative,district,cap_gains_over_200_usd,ticker,share_class,type,amount_discrete,market_cap,return_1d,return_index_1d,return_abnormal_1d,return_5d,return_index_5d,return_abnormal_5d,return_1m,return_index_1m,return_abnormal_1m,return_prev1d,return_index_prev1d,return_abnormal_prev1d,return_prev5d,return_index_prev5d,return_abnormal_prev5d,return_prev1m,return_index_prev1m,return_abnormal_prev1m,bm_ratio,name,name_committee,party,education,assumed_office,born,age,in_office,Agriculture,Appropriations,Armed_Services,Budget,Education_and_Labor,Energy_and_Commerce,Ethics,Financial_Services,Foreign_Affairs,Homeland_Security,House_Administration,Judiciary,Natural_Resources,Oversight_and_Reform,Rules,Science_Space_and_Technology,Small_Business,Transportation_and_Infrastructure,Veterans_Affairs,Ways_and_Means
4548,4880,2020,06/15/2020,2020-04-28,joint,TransUnion,sale_partial,"$1,001 - $15,000",Susie Lee,NV03,False,TRU,,Sale,1,18881566000.0,-0.038791447958008,-0.0265838743587147,-0.10971262958907291,-0.0113941876840353,-0.0017636437928469,-0.08655219533031741,-0.1047241070285496,-0.0631838485152214,-0.3733330754254868,-0.0406341593391952,0.0052423501292349,-0.41230408722998685,-0.1117278679191573,-0.0463465080246734,-0.5875992359815627,-0.1048090523338047,-0.0887124677289956,-0.14466417998895725,0.166,Susie Lee,Susie Lee,Democratic,Carnegie Mellon University; BA; MS,2019,1966-11-07,54,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4549,4881,2020,12/18/2020,2020-08-12,self,"Trupanion, Inc.",sale_partial,"$250,001 - $500,000",Bradley S. Schneider,IL10,True,TRUP,,Sale,5,4563824040.0,0.0018308921438082,0.0020471252976762,-0.0027752839057699433,0.011484687083888,0.0016270504533554,0.12651963771641891,-0.1905792276964049,-0.0009436892629461,-2.4339119527337387,0.0388737801951687,-0.0139965023742458,0.6785732977748873,0.0728395061728394,-0.0158003708188967,1.1376646902855527,-0.3066550674206176,-0.0713516014731143,-3.020045309124704,0.095,Brad Schneider,Brad Schneider,Democratic,Northwestern University; BS; MBA,2017,1961-08-20,59,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4550,4882,2020,12/18/2020,2020-08-12,joint,"Trupanion, Inc.",sale_partial,"$250,001 - $500,000",Bradley S. Schneider,IL10,True,TRUP,,Sale,5,4563824040.0,0.0018308921438082,0.0020471252976762,-0.0027752839057699433,0.011484687083888,0.0016270504533554,0.12651963771641891,-0.1905792276964049,-0.0009436892629461,-2.4339119527337387,0.0388737801951687,-0.0139965023742458,0.6785732977748873,0.0728395061728394,-0.0158003708188967,1.1376646902855527,-0.3066550674206176,-0.0713516014731143,-3.020045309124704,0.095,Brad Schneider,Brad Schneider,Democratic,Northwestern University; BS; MBA,2017,1961-08-20,59,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4551,4883,2020,12/09/2020,2020-08-12,joint,"Trupanion, Inc.",sale_partial,"$250,001 - $500,000",Bradley S. Schneider,IL10,True,TRUP,,Sale,5,4563824040.0,0.0018308921438082,0.0020471252976762,-0.0027752839057699433,0.011484687083888,0.0016270504533554,0.12651963771641891,-0.1905792276964049,-0.0009436892629461,-2.4339119527337387,0.0388737801951687,-0.0139965023742458,0.6785732977748873,0.0728395061728394,-0.0158003708188967,1.1376646902855527,-0.3066550674206176,-0.0713516014731143,-3.020045309124704,0.095,Brad Schneider,Brad Schneider,Democratic,Northwestern University; BS; MBA,2017,1961-08-20,59,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4552,4886,2020,04/05/2020,2020-02-20,,"The Travelers Companies, Inc.",sale_full,"$1,001 - $15,000",Mikie Sherrill,NJ11,False,TRV,,Sale,1,35556984330.0,-0.0088072846693536,0.0105181087562958,-0.17368232215238477,0.0738916256157634,0.1169413292304407,-0.386898849978666,0.3404985818778921,0.336718812532795,0.03396976726929426,0.0039401534413912,0.0038155427255142,0.0011199088174756603,0.0127478437294346,0.001840536181923,0.09802680139839696,0.0479641867405671,-0.0130975907160577,0.548778028463982,0.745,Mikie Sherrill,Mikie Sherrill,Democratic,United States Naval Academy; BS; London School of Economics; MSc; Georgetown University; JD,2019,1972-01-19,48,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4553,4887,2020,04/06/2020,2020-03-11,,"The Travelers Companies, Inc.",sale_full,"$1,001 - $15,000",K. Michael Conaway,TX11,False,TRV,,Sale,1,35556984330.0,0.0925399644760212,0.0951126804747974,-0.023121665834392954,0.2745115452930727,0.1252216037178356,1.3417074186115612,0.0548845470692717,-0.0073867905945181,0.5596486597073652,0.0582922137659948,0.048868410917935,0.0846941599639003,0.1439215388124383,0.1241933216617893,0.17730260342868265,0.1721196362120165,0.1761962430620456,-0.036637522901635786,0.745,Mike Conaway,Mike Conaway,Republican,Texas A&M University–Commerce (BA),2005,1948-06-11,72,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4554,4888,2020,04/16/2020,2020-03-18,--,"The Travelers Companies, Inc.",sale_full,"$1,001 - $15,000",Gilbert Cisneros,CA39,False,TRV,,Sale,1,35556984330.0,-0.0536173338229892,-0.0047078937492182,-0.43956182107583436,-0.1284122903660181,-0.032300571285601,-0.8637809429426125,-0.2459297343616109,-0.1772486551853551,-0.6172546688457898,0.1526812571310029,0.0518308233070666,0.9063690011800088,0.2745115452930728,0.1252216037178355,1.3417074186115632,0.4070121520769564,0.2905365426488687,1.0467965062348819,0.745,Gil Cisneros,Gil Cisneros,Democratic,George Washington University (BA); Regis University (MBA); Brown University (MA),2019,1971-02-12,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4555,4889,2020,05/07/2020,2020-04-02,,"The Travelers Companies, Inc.",purchase,"$1,001 - $15,000",Dean Phillips,MN03,False,TRV,,Purchase,1,35556984330.0,-0.033954110505196,-0.01513712453995,-0.16911313246617135,0.1291285111636999,0.1040484387985278,0.22540111407778635,-0.0034983022944747,0.1351616605326684,-1.2461730430500766,0.0209033613445377,0.0228293867638131,-0.01730968989745311,-0.0149994932603628,-0.03922709281502,0.21773971986754034,-0.2244034793711594,-0.1586451219796428,-0.5909874102498989,0.745,Dean Phillips,Dean Phillips,Democratic,Brown University; BA; University of Minnesota; MBA,2019,1969-01-20,51,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
4556,4890,2020,12/02/2020,2020-11-13,joint,Tenaris S.A. American Depositary Shares,sale_partial,"$15,001 - $50,000",Greg Gianforte,MT00,False,TS,,Sale,2,1203714600.0,-0.0707512764405542,-0.0116480481988201,-0.6140240737294461,-0.0765864332603938,0.0077012119437123,-0.8756652523549031,-0.1954777534646243,-0.032361268008312,-1.6946189213669989,-0.0465648854961833,-0.013610365817456,-0.3423648592961472,-0.1598984771573603,-0.0215732424546366,-1.4370623507122373,-0.3737474949899799,-0.027655238242654,-3.595556176813934,,Greg Gianforte,Greg Gianforte,Republican,"Stevens Institute of Technology (BS, MS)",2017,1961-04-17,59,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4557,4891,2020,04/15/2020,2020-03-03,joint,Tractor Supply Company,purchase,"$15,001 - $50,000",David B. McKinley,WV01,False,TSCO,,Purchase,2,16377148260.0,0.0344642473695511,0.0422025924211801,-0.08039374995036543,-0.0664590938372342,-0.0403346906974497,-0.2714067051300907,-0.0965213656860639,-0.1586451219796427,0.6454043721392406,0.0181460428508963,-0.028107940185682,0.4805331271275296,-0.0001073537305422,-0.0399078067009568,0.4134873338765388,-0.0073537248214855,-0.0853590201177955,0.8103978516098628,0.142,David McKinley,David McKinley,Republican,Purdue University; BS,2011,1947-03-28,73,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4558,4892,2020,05/15/2020,2020-04-30,,Tractor Supply Company,purchase,"$1,001 - $15,000",David B. McKinley,WV01,False,TSCO,,Purchase,1,16377148260.0,0.0065069506063295,-0.0280590434791565,0.3106535524552227,0.0368727201025336,-0.0107264380603138,0.4277859777617505,0.220151828847481,0.0578176986227996,1.4589389246062767,0.003065664556962,-0.0092124197570345,0.11034632766685898,0.0667858645351284,0.0409714775895344,0.2320005896335478,0.1856224430157804,0.1088001827422762,0.6904215745273333,0.142,David McKinley,David McKinley,Republican,Purdue University; BS,2011,1947-03-28,73,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4559,4893,2020,05/15/2020,2020-04-30,joint,Tractor Supply Company,purchase,"$1,001 - $15,000",David B. McKinley,WV01,False,TSCO,,Purchase,1,16377148260.0,0.0065069506063295,-0.0280590434791565,0.3106535524552227,0.0368727201025336,-0.0107264380603138,0.4277859777617505,0.220151828847481,0.0578176986227996,1.4589389246062767,0.003065664556962,-0.0092124197570345,0.11034632766685898,0.0667858645351284,0.0409714775895344,0.2320005896335478,0.1856224430157804,0.1088001827422762,0.6904215745273333,0.142,David McKinley,David McKinley,Republican,Purdue University; BS,2011,1947-03-28,73,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4560,4894,2020,07/10/2020,2020-06-01,,Tractor Supply Company,sale_partial,"$1,001 - $15,000",David B. McKinley,WV01,False,TSCO,,Sale,1,16377148260.0,-0.0089678786890592,-0.0082108039650099,-0.006804026868670164,0.0034240991358226,-0.0578126994204331,0.5503509884726105,-0.0816891407141693,-0.0196777856682364,-0.5573121285023285,-0.0052450417964269,-0.0037512605483673,-0.013424999441735396,-0.0966472954850246,-0.0339305351130962,-0.5636517890918475,-0.2130142405063291,-0.0395372017785276,-1.559083132888464,0.139,David McKinley,David McKinley,Republican,Purdue University; BS,2011,1947-03-28,73,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4561,4895,2020,03/08/2020,2020-03-03,self,"Tesla, Inc.",sale_full,"$100,001 - $250,000",Kim Schrier,WA08,False,TSLA,,Sale,4,668905279700.0,-0.005352027399337,-0.0422025924211801,0.43248092178739317,0.1343777932639697,0.0403346906974497,1.1036967183978519,0.3903904791298509,0.1586451219796427,2.7197804326979034,-0.0025416341679889,0.028107940185682,-0.35970564253247544,0.0680076034056683,0.0399078067009568,0.32978126586901824,-0.1633869789797288,0.0853590201177955,-2.9193012079151783,0.087,Kim Schrier,Kim Schrier,Democratic,"University of California, Berkeley; BS; University of California, Davis; MD",2019,1968-08-23,52,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,4896,2020,03/08/2020,2020-03-03,joint,"Tesla, Inc.",sale_full,"$100,001 - $250,000",Kim Schrier,WA08,False,TSLA,,Sale,4,668905279700.0,-0.005352027399337,-0.0422025924211801,0.43248092178739317,0.1343777932639697,0.0403346906974497,1.1036967183978519,0.3903904791298509,0.1586451219796427,2.7197804326979034,-0.0025416341679889,0.028107940185682,-0.35970564253247544,0.0680076034056683,0.0399078067009568,0.32978126586901824,-0.1633869789797288,0.0853590201177955,-2.9193012079151783,0.087,Kim Schrier,Kim Schrier,Democratic,"University of California, Berkeley; BS; University of California, Davis; MD",2019,1968-08-23,52,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4563,4897,2020,05/13/2020,2020-04-17,joint,"Tesla, Inc.",sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,False,TSLA,,Sale,1,668905279700.0,0.0099882209607737,0.0178809974396081,-0.0709344289598902,0.0381222587098613,0.0131567961705444,0.2243710858523536,-0.0717876603776723,-0.0168304018701992,-0.4939151336519832,-0.0116477097288627,-0.0267935918272579,0.1361199700288681,-0.3156893717277487,-0.0303747195159542,-2.564196766854647,-0.7524174627518023,-0.1365536001644796,-5.5349282380939915,0.087,Josh Gottheimer,Josh Gottheimer,Democratic,"University of Pennsylvania; BA; Pembroke College, Oxford; Harvard University; JD",2017,1975-03-08,45,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4564,4898,2020,06/17/2020,2020-05-21,,"Tesla, Inc.",sale_full,"$1,001 - $15,000",Michael Garcia,CA25,True,TSLA,,Sale,1,668905279700.0,0.0129530935948064,-0.0023537312066093,0.1375664038363682,-0.0089415420237202,-0.0324909869730811,0.2116449685715667,-0.2104640577685852,-0.0619906325567827,-1.3343691743154054,-0.0147628378046986,0.0077735638256702,-0.20254048556270002,-0.0302116930722942,-0.0336581945661702,0.030974602667781324,-0.2051491381559793,-0.0774512526675827,-1.1476540113350173,0.095,Mike Garcia,Mike Garcia,Republican,United States Naval Academy; BS; Georgetown University; MA,2020,1976-04-24,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4565,4899,2020,06/10/2020,2020-05-22,joint,"Tesla, Inc.",sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,False,TSLA,,Sale,1,668905279700.0,-0.0024360983253355,-0.0122891607031079,0.08855202667245447,-0.0994270639506413,-0.0339305351130962,-0.5886342891383145,-0.1762437322495347,-0.0321034021891759,-1.2954265245367396,0.0129530935948064,-0.0023537312066093,0.1375664038363682,-0.0221605170904941,-0.0320389705625587,0.08878022302124515,-0.1157886262418026,-0.0557780310147857,-0.5393307811752772,0.095,Josh Gottheimer,Josh Gottheimer,Democratic,"University of Pennsylvania; BA; Pembroke College, Oxford; Harvard University; JD",2017,1975-03-08,45,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4566,4900,2021,05/26/2021,2020-06-02,self,Tesla Inc,sale_full,"$1,001 - $15,000",Harley E. Rouda,CA48,False,TSLA,,Sale,1,668905279700.0,-0.0015881165207132,-0.0136489635876162,0.10839396019354725,-0.0670515676754843,-0.0410150544335596,-0.23399689626017528,-0.3710468147375108,-0.0159665283917918,-3.191198612350398,0.018416635528708,-0.0082108039650101,0.2393077037232771,-0.0765567184046307,-0.0297649886187776,-0.4205294095564185,-0.1274875940041948,-0.0578176986227996,-0.6261414164999203,0.095,Harley Rouda,Harley Rouda,Democratic,University of Kentucky (BA); Ohio State University (MBA); Capital University (JD),2019,1978-10-20,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4567,4901,2020,06/17/2020,2020-06-03,,"Tesla, Inc.",sale_full,"$1,001 - $15,000",Michael Garcia,CA25,True,TSLA,,Sale,1,668905279700.0,0.0210428780229483,0.0033686961032639,0.1588424561582396,-0.1609246475282086,-0.021541082401765,-1.252676244557503,-0.5533885214870771,-0.0182044081245775,-4.8098384100421,-0.0015881165207134,-0.0136489635876162,0.10839396019354545,-0.076478599331373,-0.0285692641619428,-0.4305736189546101,-0.2589973299065,-0.1032108552271338,-1.4000934462909467,0.095,Mike Garcia,Mike Garcia,Republican,United States Naval Academy; BS; Georgetown University; MA,2020,1976-04-24,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4568,4902,2020,08/10/2020,2020-07-14,joint,"Tesla, Inc.",sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,False,TSLA,,Sale,1,668905279700.0,-0.019257620673206,-0.0090820385798993,-0.09145059499135835,-0.0339925753562573,-0.0186957391978783,-0.13747663331115448,-0.0686972221552866,-0.0550145112462157,-0.12297007112274778,-0.0131858370465109,-0.01340635518284,0.001981853675667131,-0.0913329838353,-0.0165960856129105,-0.6716798850005699,-0.5591464199926068,-0.0650944338962726,-4.440173315970933,0.095,Josh Gottheimer,Josh Gottheimer,Democratic,"University of Pennsylvania; BA; Pembroke College, Oxford; Harvard University; JD",2017,1975-03-08,45,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4569,4903,2020,07/16/2020,2020-07-14,--,"Tesla, Inc.",sale_partial,"$15,001 - $50,000",Thomas Massie,KY04,False,TSLA,,Sale,2,668905279700.0,-0.019257620673206,-0.0090820385798993,-0.10571423178351376,-0.0339925753562573,-0.0186957391978783,-0.1589189953334457,-0.0686972221552866,-0.0550145112462157,-0.14214983076199492,-0.0131858370465109,-0.01340635518284,0.0022909652895126763,-0.0913329838353,-0.0165960856129105,-0.776442439264434,-0.5591464199926068,-0.0650944338962726,-5.132711396004358,0.095,Thomas Massie,Thomas Massie,Republican,Massachusetts Institute of Technology; BS; MS,2012,1971-01-13,49,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4570,4904,2020,11/23/2020,2020-09-04,,"Tesla, Inc.",purchase,"$15,001 - $50,000",Michael Garcia,CA25,False,TSLA,,Purchase,2,668905279700.0,-0.2106282699696818,-0.027756378831384,-1.327522577884712,0.0031076447908862,-0.0126701216238298,0.16391538493788585,0.0166857425730122,-0.0021914466465906,0.1961153217853755,0.0278132923832925,-0.0081329991374967,0.373446409133298,-0.8110056795430414,-0.0231042670915988,-3.262790800920309,-0.7183068212103969,0.0298067474615133,-6.513395740727956,0.049,Mike Garcia,Mike Garcia,Republican,United States Naval Academy; BS; Georgetown University; MA,2020,1976-04-24,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4571,4905,2020,09/21/2020,2020-09-04,--,"Tesla, Inc.",purchase,"$1,001 - $15,000",Dwight Evans,PA03,False,TSLA,,Purchase,1,668905279700.0,-0.2106282699696818,-0.027756378831384,-1.1484047848981451,0.0031076447908862,-0.0126701216238298,0.14179887823906914,0.0166857425730122,-0.0021914466465906,0.16965419472490792,0.0278132923832925,-0.0081329991374967,0.3230586434432414,-0.8110056795430414,-0.0231042670915988,-2.8225543055313222,-0.7183068212103969,0.0298067474615133,-5.6345669438676635,0.049,Dwight Evans,Dwight Evans,Democratic,Community College of Philadelphia; AA; La Salle University; BA,2016,1954-05-16,66,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4572,4906,2020,11/23/2020,2020-10-26,,"Tesla, Inc.",purchase,"$1,001 - $15,000",Michael Garcia,CA25,False,TSLA,,Purchase,1,668905279700.0,0.0104691872085276,-0.0030256074002417,0.12128121860172492,-0.0470400447320832,-0.0266776831315771,-0.18300182404506843,0.3657561625582946,0.0672396404555171,2.6828453950567663,-0.000832085205525,-0.0185895382626486,0.15959083546417044,-0.0244875942828399,-0.0075723973714006,-0.15202126107012845,0.0837824316309745,0.0475514308859448,0.3256173990719183,0.049,Mike Garcia,Mike Garcia,Republican,United States Naval Academy; BS; Georgetown University; MA,2020,1976-04-24,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4573,4907,2020,12/03/2020,2020-10-29,,"Tesla, Inc.",purchase,"$1,001 - $15,000",Dwight Evans,PA03,False,TSLA,,Purchase,1,668905279700.0,-0.0554730193869245,-0.0121295062701843,-0.3895393921640051,0.0663535054974928,0.0605236683977268,0.05239425780142702,0.423362520345703,0.1064435925090101,2.84823258747556,0.0118467073505421,0.0119473071173299,-0.0009041161915227019,-0.0351347369563697,-0.0415174215069392,0.05736284120548525,-0.0196626334583092,-0.0076031263959801,-0.10838191722495245,0.049,Dwight Evans,Dwight Evans,Democratic,Community College of Philadelphia; AA; La Salle University; BA,2016,1954-05-16,66,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4574,4908,2020,12/09/2020,2020-11-06,joint,"Tesla, Inc.",sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,True,TSLA,,Sale,1,668905279700.0,0.0202116520476415,-0.0116998723443055,0.2867971449657339,0.0498895441356077,-0.0215732424546366,0.6422545947240814,-0.4059308429833503,-0.0465544360353789,-3.2298089622672883,0.0185806341162774,0.0002877124015439,0.16440323114715158,-0.1080043266672423,-0.0732363698638514,-0.3124686437737444,-0.0109335060177171,-0.0263170977788826,0.13825632841074856,0.039,Josh Gottheimer,Josh Gottheimer,Democratic,"University of Pennsylvania; BA; Pembroke College, Oxford; Harvard University; JD",2017,1975-03-08,45,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4575,4909,2020,11/23/2020,2020-11-13,,"Tesla, Inc.",purchase,"$15,001 - $50,000",Michael Garcia,CA25,False,TSLA,,Purchase,2,668905279700.0,-0.0010036719706243,0.0116480481988201,-0.13143885688196263,0.1985556670746633,-0.0077012119437123,2.1428049339639403,0.5245288127294983,0.032361268008312,3.9985869277389394,-0.007917257433523,0.013610365817456,-0.22365070943696827,-0.0498895441356078,0.0215732424546366,-0.7424276583121645,-0.11445911802426,0.027655238242654,-1.4764275753863327,0.039,Mike Garcia,Mike Garcia,Republican,United States Naval Academy; BS; Georgetown University; MA,2020,1976-04-24,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4576,4910,2020,12/09/2020,2020-11-13,joint,"Tesla, Inc.",sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,True,TSLA,,Sale,1,668905279700.0,0.0010036719706243,-0.0116480481988201,0.11370428999053689,-0.1985556670746633,0.0077012119437123,-1.8536840580057166,-0.5245288127294983,-0.032361268008312,-4.423237352661574,0.007917257433523,-0.013610365817456,0.19347433267201605,0.0498895441356078,-0.0215732424546366,0.6422545947240824,0.11445911802426,-0.027655238242654,1.2772185726821434,0.039,Josh Gottheimer,Josh Gottheimer,Democratic,"University of Pennsylvania; BA; Pembroke College, Oxford; Harvard University; JD",2017,1975-03-08,45,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4577,4911,2020,11/23/2020,2020-11-16,,Tesla Inc.,sale_partial,"$15,001 - $50,000",Michael Garcia,CA25,False,TSLA,,Sale,2,668905279700.0,-0.0821387194001324,0.004791957892531,-0.9031237411429597,-0.2787619887769854,0.0135983523164345,-3.0373347273161637,-0.6072435492170847,-0.0263502540730264,-6.034906689489683,0.0010036719706243,-0.0116480481988199,0.13143885688196058,0.031263375794916,-0.0215209125475284,0.5483765391693355,0.0908706112992336,-0.0412161890599251,1.3722511892362117,0.039,Mike Garcia,Mike Garcia,Republican,United States Naval Academy; BS; Georgetown University; MA,2020,1976-04-24,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4578,4912,2020,12/09/2020,2020-11-16,joint,"Tesla, Inc.",sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,True,TSLA,,Sale,1,668905279700.0,-0.0821387194001324,0.004791957892531,-0.781268539580168,-0.2787619887769854,0.0135983523164345,-2.6275181999127604,-0.6072435492170847,-0.0263502540730264,-5.220638679958974,0.0010036719706243,-0.0116480481988199,0.1137042899905351,0.031263375794916,-0.0215209125475284,0.4743860872870525,0.0908706112992336,-0.0412161890599251,1.1870983274062958,0.039,Josh Gottheimer,Josh Gottheimer,Democratic,"University of Pennsylvania; BA; Pembroke College, Oxford; Harvard University; JD",2017,1975-03-08,45,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
