transaction_date,owner,asset_description,type_detailed,amount,senator,ticker,share_class,type,amount_discrete,return_1d,return_5d,return_1m,return_index_1d,return_index_5d,return_index_1m,return_abnormal_1d,return_abnormal_5d,return_abnormal_1m,Senator,Party,Born,Occupation(s),Assumed office,Age,In_Office,Budget,Environment_and_Public_Works,Homeland_Security_and_Governmental_Affairs,Judiciary,Rules_and_Administration,Agriculture_Nutrition_and_Forestry,Commerce_Science_and_Transportation,Armed_Services,Energy_and_Natural_Resources,Finance,Foreign_Relations,Small_Business_and_Entrepreneurship,Health_Education_Labor_and_Pensions,Banking_Housing_and_Urban_Affairs,Veterans_Affairs,Appropriations
2020-07-27,Spouse,Alphabet Inc.,Purchase,"$15,001 - $50,000",Ron L Wyden,GOOG,,Purchase,2,-0.019513776614618172,-0.03643314718445778,0.07984580707900313,-0.007094184142411808,0.017669431091859922,0.07200887433310443,-0.012419592472206364,-0.0541025782763177,0.007836932745898695,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-07-27,Spouse,The Boeing Company,Purchase,"$1,001 - $15,000",Pat Roberts,BA,,Purchase,1,0.0037012511778831136,-0.04664831404451475,0.009928793259573743,-0.007094184142411808,0.017669431091859922,0.07200887433310443,0.010795435320294922,-0.06431774513637467,-0.06208008107353069,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2020-07-28,Spouse,"D.R. Horton, Inc.",Purchase,"$15,001 - $50,000",Ron L Wyden,DHI,,Purchase,2,0.03127903375658092,0.04273768968720981,0.12263858779808001,0.013810934898146998,0.028755047428538072,0.08201971622678439,0.017468098858433923,0.01398264225867174,0.04061887157129562,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-07-30,Spouse,NVIDIA Corporation,Purchase,"$50,001 - $100,000",Ron L Wyden,NVDA,,Purchase,3,7.066139061606691e-05,0.06797628132654987,0.26008097795364593,0.005644571049458369,0.03099775164940466,0.07679144047136366,-0.005573909658842302,0.03697852967714521,0.18328953748228227,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-07-30,Spouse,"Beyond Meat, Inc.",Purchase,"$15,001 - $50,000",Ron L Wyden,BYND,,Purchase,2,0.020921180668180384,0.07508919883230636,0.10160566007135907,0.005644571049458369,0.03099775164940466,0.07679144047136366,0.015276609618722015,0.0440914471829017,0.024814219599995413,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-07-30,Spouse,Oshkosh Corporation,Purchase,"$15,001 - $50,000",Ron L Wyden,OSK,,Purchase,2,-0.019431988041853532,-0.0037369207772794955,-0.0407324364723467,0.005644571049458369,0.03099775164940466,0.07679144047136366,-0.0250765590913119,-0.034734672426684154,-0.11752387694371036,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-07-31,Spouse,Apple Inc.,Sale (Full),"$50,001 - $100,000",Pat Roberts,AAPL,,Sale,3,-0.025197604338471624,-0.0456662891571078,0.6843120957012965,-0.008723015461623351,-0.025964846142971565,-0.07987371000424104,-0.016474588876848273,-0.019701443014136233,0.7641858057055375,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2020-07-31,Spouse,American Airlines Group Inc.,Sale (Full),"$15,001 - $50,000",Pat Roberts,AAL,,Sale,2,0.003597122302158251,-0.17176258992805749,-0.17805755395683454,-0.008723015461623351,-0.025964846142971565,-0.07987371000424104,0.012320137763781602,-0.14579774378508592,-0.0981838439525935,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2020-07-31,Spouse,Microsoft Corporation,Purchase,"$50,001 - $100,000",Ron L Wyden,MSFT,,Purchase,3,0.056241161711192644,0.0364372975190137,0.10858012333935552,0.008723015461623351,0.025964846142971565,0.07987371000424104,0.04751814624956929,0.010472451376042136,0.028706413335114478,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-08-03,Spouse,Intel Corporation,Sale (Full),"$15,001 - $50,000",Ron L Wyden,INTC,,Sale,2,-0.017184265010351973,-0.01904761904761898,-0.0817805383022776,-0.0037216786483611486,-0.01937660584983525,-0.08475253691832552,-0.013462586361990825,0.00032898680221626897,0.0029719986160479106,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-08-03,Spouse,"Tesla, Inc.",Purchase,"$50,001 - $100,000",Pat Roberts,TSLA,,Purchase,3,0.0013468013468014295,-0.04473404040404039,-0.6987407407407407,0.0037216786483611486,0.01937660584983525,0.08475253691832552,-0.002374877301559719,-0.06411064625387564,-0.7834932776590662,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2020-08-03,Spouse,Apple Inc.,Purchase,"$50,001 - $100,000",Pat Roberts,AAPL,,Purchase,3,0.006678141135972426,0.03479059093516934,-0.6984509695926564,0.0037216786483611486,0.01937660584983525,0.08475253691832552,0.0029564624876112777,0.015413985085334092,-0.7832035065109819,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2020-08-03,Spouse,"Marriott International, Inc.",Sale (Full),"$100,001 - $250,000",Ron L Wyden,MAR,,Sale,4,-0.030890804597701216,-0.16295498084291182,-0.2498802681992338,-0.0037216786483611486,-0.01937660584983525,-0.08475253691832552,-0.027169125949340067,-0.14357837499307657,-0.1651277312809083,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-08-03,Spouse,Marriott Vacations Worldwide Corporation,Sale (Full),"$15,001 - $50,000",Ron L Wyden,VAC,,Sale,2,-0.06510448121753831,-0.1490518178523974,-0.16100978379031283,-0.0037216786483611486,-0.01937660584983525,-0.08475253691832552,-0.061382802569177164,-0.12967521200256216,-0.07625724687198732,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-08-04,Spouse,The Walt Disney Company,Purchase,"$15,001 - $50,000",Ron L Wyden,DIS,,Purchase,2,0.08798704066842866,0.11254164890442508,0.13598780799727184,0.007514014438491534,0.00753469995656042,0.04195540202304371,0.08047302622993713,0.10500694894786466,0.09403240597422813,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-08-04,Spouse,KLA Corporation,Purchase,"$15,001 - $50,000",Ron L Wyden,KLAC,,Purchase,2,-0.004441093432947407,-0.02127867356167279,-0.017032650904473035,0.007514014438491534,0.00753469995656042,0.04195540202304371,-0.011955107871438941,-0.02881337351823321,-0.05898805292751674,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-08-04,Spouse,The Kroger Co.,Purchase,"$1,001 - $15,000",Ron L Wyden,KR,,Purchase,1,-0.008476970895733182,-0.031929923707262,0.020344730149759682,0.007514014438491534,0.00753469995656042,0.04195540202304371,-0.015990985334224717,-0.03946462366382242,-0.021610671873284026,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-08-04,Spouse,Public Storage,Purchase,"$50,001 - $100,000",Ron L Wyden,PSA,,Purchase,3,-0.021898897606514978,-0.01186806038335475,0.05735420597874663,0.007514014438491534,0.00753469995656042,0.04195540202304371,-0.029412912045006512,-0.01940276033991517,0.015398803955702922,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-08-04,Spouse,"Match Group, Inc.",Purchase,"$1,001 - $15,000",Ron L Wyden,MTCH,,Purchase,1,0.1221530166403273,0.0737194385051596,0.027609928418704133,0.007514014438491534,0.00753469995656042,0.04195540202304371,0.11463900220183576,0.06618473854859919,-0.014345473604339576,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-08-05,Spouse,Coupa Software Incorporated,Purchase,"$15,001 - $50,000",Ron L Wyden,COUP,,Purchase,2,-0.011679432803696876,-0.10941951003355066,-0.09536620877381785,0.005025022456050188,0.01346336455793673,0.025474143462081322,-0.016704455259747064,-0.12288287459148739,-0.12084035223589917,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-08-05,Spouse,"D.R. Horton, Inc.",Purchase,"$1,001 - $15,000",Ron L Wyden,DHI,,Purchase,1,-0.006902628873549643,0.04655602878543097,0.0020561022176530663,0.005025022456050188,0.01346336455793673,0.025474143462081322,-0.011927651329599831,0.03309266422749424,-0.023418041244428256,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-08-05,Spouse,The Kroger Co.,Purchase,"$1,001 - $15,000",Ron L Wyden,KR,,Purchase,1,-0.0017098888572243398,-0.013679110857794385,0.010829296095753671,0.005025022456050188,0.01346336455793673,0.025474143462081322,-0.0067349113132745275,-0.027142475415731115,-0.014644847366327651,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-08-05,Spouse,"Beyond Meat, Inc.",Purchase,"$15,001 - $50,000",Ron L Wyden,BYND,,Purchase,2,-0.0008289999246362534,-0.066772175747984,-0.051774813475017,0.005025022456050188,0.01346336455793673,0.025474143462081322,-0.005854022380686441,-0.08023554030592073,-0.07724895693709832,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-08-05,Spouse,"Workday, Inc.",Purchase,"$1,001 - $15,000",Ron L Wyden,WDAY,,Purchase,1,-0.0016305776601676092,-0.031197400337116155,0.17288976722160077,0.005025022456050188,0.01346336455793673,0.025474143462081322,-0.006655600116217797,-0.044660764895052885,0.14741562375951944,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-08-05,Spouse,The Boeing Company,Purchase,"$15,001 - $50,000",Pat Roberts,BA,,Purchase,2,-0.011934817535001252,0.0066559559329812945,-0.018533394537525782,0.005025022456050188,0.01346336455793673,0.025474143462081322,-0.01695983999105144,-0.0068074086249554355,-0.044007537999607105,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2020-08-05,Spouse,The Clorox Company,Purchase,"$1,001 - $15,000",Ron L Wyden,CLX,,Purchase,1,-0.004258770450328853,-0.043051104739416424,-0.10389610389610382,0.005025022456050188,0.01346336455793673,0.025474143462081322,-0.00928379290637904,-0.056514469297353154,-0.12937024735818514,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-08-05,Spouse,Public Storage,Purchase,"$15,001 - $50,000",Ron L Wyden,PSA,,Purchase,2,-0.004518454586992848,0.007158450525460713,0.07701680458953142,0.005025022456050188,0.01346336455793673,0.025474143462081322,-0.009543477043043036,-0.006304914032476017,0.051542661127450096,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-08-06,Spouse,Cohen &amp; Steers Limited Duration Preferred and Inco,Purchase,"$1,001 - $15,000",Thomas R Carper,LDP,,Purchase,1,-0.004570004154549223,-0.0083090984628168,-0.007478188616535042,0.0007354293068579931,0.00724704296132872,-0.008707687279115861,-0.005305433461407216,-0.01555614142414552,0.001229498662580819,Tom Carper,Democratic,1947-01-23,"U.S. Navy officer; Staff, Delaware Office of Economic Development",2001-01-03,73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-08-07,Spouse,Apple Inc.,Purchase,"$50,001 - $100,000",Ron L Wyden,AAPL,,Purchase,3,0.0145347954880235,0.03415454979965005,-0.7360333055229316,0.0022454937024107835,0.006052626206952905,0.010548717006552799,0.012289301785612716,0.028101923592697142,-0.7465820225294844,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-08-11,Spouse,Ford Motor Company,Purchase,"$15,001 - $50,000",Ron L Wyden,F,,Purchase,2,-0.016597510373444035,-0.047026279391424675,-0.03181189488243441,0.013442557319495618,0.017553854918928913,-0.0006723845012805985,-0.030040067692939654,-0.06458013431035359,-0.031139510381153812,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-08-11,Spouse,"D.R. Horton, Inc.",Purchase,"$50,001 - $100,000",Ron L Wyden,DHI,,Purchase,3,0.03215527230590953,0.06517960602549255,0.03403823870220157,0.013442557319495618,0.017553854918928913,-0.0006723845012805985,0.018712714986413914,0.04762575110656364,0.03471062320348217,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-08-14,Spouse,Public Storage,Purchase,"$15,001 - $50,000",Ron L Wyden,PSA,,Purchase,2,-0.0010987314673026605,0.03151213386375673,0.12120444860145563,0.004205261395801907,0.0069242241318088205,0.005169072813416387,-0.005303992863104567,0.02458790973194791,0.11603537578803924,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-08-14,Spouse,FedEx Corporation,Purchase,"$15,001 - $50,000",Ron L Wyden,FDX,,Purchase,2,-0.009396020642568614,0.009060402250220534,0.19990406520114745,0.004205261395801907,0.0069242241318088205,0.005169072813416387,-0.013601282038370521,0.0021361781184117135,0.19473499238773107,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-08-14,Spouse,"United Parcel Service, Inc.",Purchase,"$15,001 - $50,000",Ron L Wyden,UPS,,Purchase,2,-0.0027374018453775184,-0.010638359422772248,-0.005412529214101736,0.004205261395801907,0.0069242241318088205,0.005169072813416387,-0.006942663241179425,-0.017562583554581068,-0.010581602027518122,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-08-17,Spouse,"United Parcel Service, Inc.",Purchase,"$50,001 - $100,000",Ron L Wyden,UPS,,Purchase,3,-0.0019338116032439068,0.00031197754210854356,-0.0034310667498440584,0.0014447144163303172,0.012143683415587692,-0.007592327859246573,-0.003378526019574224,-0.011831705873479148,0.004161261109402514,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-08-17,Spouse,"Novavax, Inc.",Purchase,"$1,001 - $15,000",Pat Roberts,NVAX,,Purchase,1,-0.059795537838359225,-0.2332025975696007,-0.257313701536681,0.0014447144163303172,0.012143683415587692,-0.007592327859246573,-0.06124025225468954,-0.2453462809851884,-0.2497213736774344,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2020-08-18,Spouse,Schlumberger Limited,Sale (Full),"$1,001 - $15,000","Angus S King, Jr.",SLB,,Sale,1,0.0025290844714214167,0.025796661608497584,0.05260495700556389,0.004337979006199255,-0.014189226679579559,0.01854738233231945,-0.0018088945347778385,0.03998588828807714,0.03405757467324444,Angus King,Independent,1944-03-31,Lawyer; Senate staffer; Business founder; Corporate executive; Public television news program host,2013-01-03,76,7,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
2020-08-18,Spouse,Exxon Mobil Corporation,Sale (Full),"$1,001 - $15,000","Angus S King, Jr.",XOM,,Sale,1,0.011077068112184785,0.036530756540183784,0.12349752533584735,0.004337979006199255,-0.014189226679579559,0.01854738233231945,0.00673908910598553,0.05071998321976334,0.1049501430035279,Angus King,Independent,1944-03-31,Lawyer; Senate staffer; Business founder; Corporate executive; Public television news program host,2013-01-03,76,7,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
2020-08-18,Spouse,ConocoPhillips,Sale (Full),"$1,001 - $15,000","Angus S King, Jr.",COP,,Sale,1,0.01686089759484255,0.03669724770642191,0.11058765187205555,0.004337979006199255,-0.014189226679579559,0.01854738233231945,0.012522918588643295,0.05088647438600147,0.0920402695397361,Angus King,Independent,1944-03-31,Lawyer; Senate staffer; Business founder; Corporate executive; Public television news program host,2013-01-03,76,7,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
2020-08-18,Spouse,Barrick Gold Corporation,Purchase,"$1,001 - $15,000",Pat Roberts,GOLD,,Purchase,1,-0.035286284953395475,-0.04294274300932088,-0.03828229027962715,-0.004337979006199255,0.014189226679579559,-0.01854738233231945,-0.03094830594719622,-0.05713196968890044,-0.0197349079473077,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2020-08-18,Spouse,"Best Buy Co., Inc.",Purchase,"$1,001 - $15,000",Pat Roberts,BBY,,Purchase,1,0.013029315960912058,0.01918204849800942,-0.04469779225479553,-0.004337979006199255,0.014189226679579559,-0.01854738233231945,0.017367294967111313,0.00499282181842986,-0.02615040992247608,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2020-08-18,Spouse,SPDR Gold Shares,Purchase,"$15,001 - $50,000",Pat Roberts,GLD,,Purchase,2,-0.03156541776838229,-0.03698581342256424,-0.026463972072694908,-0.004337979006199255,0.014189226679579559,-0.01854738233231945,-0.02722743876218303,-0.0511750401021438,-0.007916589740375457,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2020-08-18,Spouse,Verizon Communications Inc.,Purchase,"$1,001 - $15,000","Angus S King, Jr.",VZ,,Purchase,1,-0.0021966880702940506,0.004055424129773666,0.019770192632646122,-0.004337979006199255,0.014189226679579559,-0.01854738233231945,0.0021412909359052046,-0.010133802549805893,0.03831757496496557,Angus King,Independent,1944-03-31,Lawyer; Senate staffer; Business founder; Corporate executive; Public television news program host,2013-01-03,76,7,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
2020-08-18,Spouse,"Lowe's Companies, Inc.",Purchase,"$15,001 - $50,000",Ron L Wyden,LOW,,Purchase,2,0.0023431068330062033,0.05072509657399782,0.013868722690139945,-0.004337979006199255,0.014189226679579559,-0.01854738233231945,0.006681085839205458,0.03653586989441826,0.032416105022459396,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-08-18,Spouse,"D.R. Horton, Inc.",Purchase,"$15,001 - $50,000",Ron L Wyden,DHI,,Purchase,2,0.00666304052216482,0.02638020125101992,-0.011558335599673786,-0.004337979006199255,0.014189226679579559,-0.01854738233231945,0.011001019528364075,0.01219097457144036,0.006989046732645665,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020-08-19,Spouse,Apple Inc.,Sale (Partial),"$1,001 - $15,000",William Cassidy,AAPL,,Sale,1,-0.022189616537165113,-0.09346846776286033,0.7621588868949483,-0.0032423285998712803,-0.028132266742320944,0.026141274336462628,-0.018947287937293833,-0.06533620102053939,0.7360176125584856,Bill Cassidy,Republican,1957-09-28,Physician,2015-01-03,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
2020-08-19,Spouse,Starbucks Corporation,Sale (Partial),"$1,001 - $15,000",William Cassidy,SBUX,,Sale,1,0.005281463351796911,-0.061574133711194134,-0.08063892824938823,-0.0032423285998712803,-0.028132266742320944,0.026141274336462628,0.008523791951668191,-0.03344186696887319,-0.10678020258585086,Bill Cassidy,Republican,1957-09-28,Physician,2015-01-03,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
2020-08-19,Spouse,Microsoft Corporation,Sale (Partial),"$1,001 - $15,000",William Cassidy,MSFT,,Sale,1,-0.023271340009537456,-0.05460176442536957,0.03414406294706729,-0.0032423285998712803,-0.028132266742320944,0.026141274336462628,-0.020029011409666175,-0.026469497683048626,0.00800278861060466,Bill Cassidy,Republican,1957-09-28,Physician,2015-01-03,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
